keep,university,openalex_id,doi,title,authors,affiliations,publication_year,cited_by_count,is_open_access,pdf_url,source,language,abstract,collected_on
yes,UMA,W4324330600,https://doi.org/10.1111/exsy.13287,The orchestration of <scp>Machine Learning</scp> frameworks with data streams and <scp>GPU</scp> acceleration in <scp>Kafka‐ML</scp>: A deep‐learning performance comparative,Antonio Jesús Chaves; Cristian Martín; Manuel Díáz,Universidad de Málaga,2023,9,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/exsy.13287,Expert Systems,en,"Abstract Machine Learning (ML) applications need large volumes of data to train their models so that they can make high‐quality predictions. Given digital revolution enablers such as the Internet of Things (IoT) and the Industry 4.0, this information is generated in large quantities in terms of continuous data streams and not in terms of static datasets as it is the case with most AI (Artificial Intelligence) frameworks. Kafka‐ML is a novel open‐source framework that allows the complete management of ML/AI pipelines through data streams. In this article, we present new features for the Kafka‐ML framework, such as the support for the well‐known ML/AI framework PyTorch, as well as for GPU acceleration at different points along the pipeline. This pipeline will be described by taking a real Industry 4.0 use case in the Petrochemical Industry. Finally, a comprehensive evaluation with state‐of‐the‐art deep learning models will be carried out to demonstrate the feasibility of the platform.",2026-03-29
yes,UMA,W4399391903,https://doi.org/10.1016/j.future.2024.06.001,Online learning and continuous model upgrading with data streams through the Kafka-ML framework,Alejandro Carnero; Cristian Martín; Gwanggil Jeon; Manuel Díáz,Universidad de Málaga; Incheon National University,2024,8,True,https://doi.org/10.1016/j.future.2024.06.001,Future Generation Computer Systems,en,"A pipeline of constant data streams is being built by the Internet of Things (IoT) to monitor information about the physical environment. In parallel, Artificial Intelligence (AI) is constantly developing and enhancing industrial, economic, and academic endeavors as well as quality of life thanks to these IoT data. In streaming contexts, Kafka-ML is our open-source framework that enables the management of Machine Learning (ML) and AI pipelines over data streams. Accordingly, it simplifies the deployment of Deep Neural Networks (DNNs) in practical applications. Nonetheless, this framework did not support the possibility of carrying out an Online Learning (OL) process, which is needed when new data are continuously arriving, and the models need to adapt to them on the fly. In this work, we have extended our previous work, the Kafka-ML framework, to enhance the management of ML/AI pipelines with OL features to enable both ML/AI distributed and centralized models to learn indefinitely over time. These models are continuously upgraded thanks to a process where automatic and flexible inference is carried out when improvements in the model performance are achieved. This opens up a large number of new possibilities within different fields of application, development, and work under the premise of incremental learning with ML models such as Electrical Vehicles and Industry 5.0. We have validated these new features by adapting and deploying state-of-the-art DNN models in different online scenarios, for both single and distributed configurations. The results show the capability of Kafka-ML to execute effective online training processes for ML models, improving their performance over time as new data becomes available.",2026-03-29
yes,UMA,W4405143006,https://doi.org/10.1016/j.aei.2024.102970,Distributed digital twins on the open-source OpenTwins framework,Sergio Quiñones Infante; Julia Robles; Cristian Martín; Bartolomé Rubio; Manuel Díáz,Universidad de Málaga,2024,7,True,https://doi.org/10.1016/j.aei.2024.102970,Advanced Engineering Informatics,en,"With the continuous evolution of digital twins, the requirements of interconnection and interoperability have led to the creation of the term Distributed Digital Twin, where commonly, different components of the same digital twin operate on different devices. This article addresses this new gap in the field by combining Digital Twins and Distributed systems technologies and introduces a re-definition of the architecture of OpenTwins, an open-source platform designed to develop generic next-gen 3D-IoT-AI-powered digital twins. This approach enables the distribution of digital twins across different infrastructures by seamlessly integrating multiple instances of OpenTwins working together. Distributing Digital Twins across networks and devices can offer dynamic and collaborative simulations, artificial intelligence techniques, yet poses synchronization and scalability challenges. The platform re-definition involves the definition of a lightweight, synchronized, and distributed version of the original OpenTwins architecture to tackle these issues. As the field of digital twins is closely linked to the Internet of Things environment and Industry 4.0, this architecture has been designed to be compatible in IoT devices, being compatible with ARM architectures, consuming fewer resources than the original platform as it has fewer components, thus reducing the number of messages and the bandwidth consumed.",2026-03-29
no,UMA,W3041582534,https://doi.org/10.1109/tii.2020.2990878,Guest Editorial: Special Section on Security and Privacy in Industry 4.0,Cristina Alcaraz; P. Zhang; Prof. Alvaro Cardenas; Liehuang Zhu,University of Oslo; Universidad de Málaga,2020,7,False,,IEEE Transactions on Industrial Informatics,en,"The papers in this special section focuses on security and privacy in industry. Industries, governments, and scientific communities are increasingly drawing special attention to competitive advantages that Industry 4.0 can bring to business sustainability and economy of a country. The tendency to couple information technologies (ITs) with the existing operational technologies (OTs) adds new opportunities to improve and optimize operational processes, products, and services in which multiple stakeholders (e.g., end-users) can interact with the new industrial ecosystems to speed up and customize processes. In this sense, Industry 4.0 constitutes a relevant investment source composed of a complex technological showcase in which multiple connections and accesses can arise, seriously impacting on the good performance of the different production and distribution chains associated with smart factories and manufacturing, smart grid systems, smart transportation, or smart health environments.",2026-03-29
no,UMA,W4285793122,https://doi.org/10.3390/s22145373,WiFi FTM and UWB Characterization for Localization in Construction Sites,Carlos S. Álvarez‐Merino; Emil J. Khatib; Hao Qiang Luo-Chen; Joel Llanes Michel; Sebastián Casalderrey-Díaz; Jesús A. Marcos Alonso; Raquel Barco,Universidad de Málaga,2022,6,True,https://www.mdpi.com/1424-8220/22/14/5373/pdf?version=1658224384,Sensors,en,"A high-precision location is becoming a necessity in the future Industry 4.0 applications that will come up in the near future. However, the construction sector remains particularly obsolete in the adoption of Industry 4.0 applications. In this work, we study the accuracy and penetration capacity of two technologies that are expected to deal with future high-precision location services, such as ultra-wide band (UWB) and WiFi fine time measurement (FTM). For this, a measurement campaign has been performed in a construction environment, where UWB and WiFi-FTM setups have been deployed. The performance of UWB and WiFi-FTM have been compared with a prior set of indoors measurements. UWB seems to provide better ranging estimation in LOS conditions but it seems cancelled by reinforcement concrete for propagation and WiFi is able to take advantage of holes in the structure to provide location services. Moreover, the impact of fusion of location technologies has been assessed to measure the potential improvements in the construction scenario.",2026-03-29
yes,UMA,W3171491277,https://doi.org/10.1109/access.2021.3084545,A Novel Process to Setup Electronic Products Test Sites Based on Figure of Merit and Machine Learning,Atif Siddiqui; Muhammad Yousuf Irfan Zia; Pablo Otero,Universidad de Málaga,2021,6,True,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09443195.pdf,IEEE Access,en,"Consumer electronic manufacturing (CEM) companies maintain a range of electronic products that are designed and tested according to the type and end-user requirements. These electronic products go through a validation and verification test for proof of design and a manufacturing test for checking reliability, quality, and manufacturing defects. Testing is carried out using test sites, designed based on the electronic product type. Currently, there is no standard approach for setting up a test site for electronic products. In this research, two processes are presented, for setting up new test sites and optimization of existing test sites for consumer and other electronic products. The proposed processes include a voice of customer (VoC) interface, that is based on a unique dataset and through machine-learning technique automatically translate customer information into customer requirements, and a figure of merit (FoM) presented as an outcome of this research using several key test-related parameters. These proposed processes are an important step towards defining a standard approach for setting test sites for consumer and other electronic products. The processes are implemented using a software application developed in LabVIEW, which is linked to a database containing test data for around 400 products collected as part of this research and form a knowledge base for the proposed processes. Finally, the processes are validated by setting up a new experimental test site for an RF receiver and optimization of an existing test site of an antenna system.",2026-03-29
no,UMA,W4287978125,https://doi.org/10.5281/zenodo.3738489,Covert Channels-based Stealth Attacks in Industry 4.0,Cristina Alcaraz; Guiseppe Bernieri; Federica Pascucci; Javier López; Roberto Setola,Universidad de Málaga; Roma Tre University; University of Padua; Università Campus Bio-Medico,2019,3,True,https://doi.org/10.5281/zenodo.3738489,Zenodo (CERN European Organization for Nuclear Research),en,"Industry 4.0 advent opens several cyber-threats scenarios originally designed for classic information technology, drawing the attention to serious risks for the modern industrial control networks. To cope with this problem, in this paper we address the security issues related to covert channels applied to industrial networks, identifying the new vulnerability points when information technologies converge with operational technologies such as edge computing infrastructures. Specifically, we define two signaling strategies where we exploit the Modbus/TCP protocol as target to set up a covert channel. Once the threat channel is established, passive and active offensive methodologies are further exploited by implementing and testing them on a real Industrial Internet of Things testbed. The experimental results highlight the potential damage of such specific threats and the easy extrapolation of the attacks to other types of channels in order to show the new risks for the Industry 4.0. Related to this, we discuss some countermeasures offering an overview of possible mitigation and defensive measures.",2026-03-29
yes,UMA,W4313890379,https://doi.org/10.3390/s23020705,A Novel System to Increase Yield of Manufacturing Test of an RF Transceiver through Application of Machine Learning,Atif Siddiqui; Pablo Otero; Muhammad Zubair,Universidad de Málaga; Iqra University; Airbus (United Kingdom),2023,2,True,https://www.mdpi.com/1424-8220/23/2/705/pdf?version=1673953215,Sensors,en,"Electronic manufacturing and design companies maintain test sites for a range of products. These products are designed according to the end-user requirements. The end user requirement, then, determines which of the proof of design and manufacturing tests are needed. Test sites are designed to carry out two things, i.e., proof of design and manufacturing tests. The team responsible for designing test sites considers several parameters like deployment cost, test time, test coverage, etc. In this study, an automated test site using a supervised machine learning algorithm for testing an ultra-high frequency (UHF) transceiver is presented. The test site is designed in three steps. Firstly, an initial manual test site is designed. Secondly, the manual design is upgraded into a fully automated test site. And finally supervised machine learning is applied to the automated design to further enhance the capability. The manual test site setup is required to streamline the test sequence and validate the control and measurements taken from the test equipment and unit under test (UUT) performance. The manual test results showed a high test time, and some inconsistencies were observed when the test operator was required to change component values to tune the UUT. There was also a sudden increase in the UUT quantities and so, to cater for this, the test site is upgraded to an automated test site while the issue of inconsistencies is resolved through the application of machine learning. The automated test site significantly reduced test time per UUT. To support the test operator in selecting the correct component value the first time, a supervised machine learning algorithm is applied. The results show an overall improvement in terms of reduced test time, increased consistency, and improved quality through automation and machine learning.",2026-03-29
yes,UMA,W3198514214,https://doi.org/10.3233/978-1-61499-929-4-122,Analysis of Data from the Industrial Machinery Within the Hot Rolling Process for Predictive Maintenance,José-Raúl Ruiz-Sarmiento; Javier Monroy; Francisco-Ángel Moreno; J.M. Bonelo; Javier González-Jiménez,Universidad de Málaga,2018,2,False,,Frontiers in artificial intelligence and applications,en,"Manufacturing industries are increasingly adopting data-driven, decision making systems towards the Industry 4.0 paradigm. In the context of this data revolution, the innovative SiMoDiM project aims at developing a smart predictive maintenance system for the stainless steel industry. In its first stage, it focuses on the assets within the hot rolling process, one of the core components involved in the manufacturing of steel sheets, and more specifically on the coiler drums of Steckel mills. These drums operate under mechanical and thermal stresses that degrade them, and their replacements directly impact the product valor chain. In this work we present the data analysis stage of SiMoDiM, where the huge amount of available historical and real-time data from the hot rolling process (collected by onboard sensors in the mills) are studied in order to find which variables and descriptors are valid indicators of the coiler drums' conditions. This analysis is the first step towards an intelligent system that takes advantage of such descriptions for performing a predictive maintenance of the machinery.",2026-03-29
no,UMA,W2919451619,https://doi.org/10.1109/glocomw.2018.8644082,Dual-Mode Time-Slotted (DMTS) MAC Protocol for Industrial Control Applications,Saleem Raza; Alfonso Ariza Quintana; Adarsh Agnihotri; Behnam Dezfouli; Mesut Güneş,Universidad de Málaga; Otto-von-Guericke University Magdeburg; Santa Clara University,2018,1,False,,,en,"Industrial Wireless Sensor and Actuator Networks (IWSANs) have gained increased attention towards realizing the Industry-4.0. Process automation and factory automation are two of the important applications of the smart industry. In particular, the process control applications impose severe constraints on reliability, scalability, latency, and energy. We address these requirements through Medium Access Control (MAC) layer and propose a Dual-Mode Time-Slotted (DMTS) MAC protocol based on superframe structure using channel hopping targeting industrial process control applications. The protocol takes into account the dynamics of process control system and is adaptive to its varying states such as transient state and steady state and effectively satisfies its traffic requirements. It operates in dual-mode having two superframes, transient and steady. The steady superframe takes care of the high data rate state whereas the transient superframe handles the low data rate state. Thus, enabling service differentiation where resources are available as per the demand of control system. The protocol is evaluated through simulations and the results show that the DMTS-MAC protocol performs better than Time-Slotted Channel Hopping (TSCH) MAC protocol.",2026-03-29
yes,UMA,W3120617884,https://doi.org/10.3390/electronics10020136,A Universal Machine-Learning-Based Automated Testing System for Consumer Electronic Products,Atif Siddiqui; Muhammad Yousuf Irfan Zia; Pablo Otero,Universidad de Málaga,2021,8,True,https://www.mdpi.com/2079-9292/10/2/136/pdf?version=1610268769,Electronics,en,"Consumer electronic manufacturing (CEM) companies face a constant challenge to maintain quality standards during frequent product launches. A manufacturing test verifies product functionality and identifies manufacturing defects. Failure to complete testing can even result in product recalls. In this research, a universal automated testing system has been proposed for CEM companies to streamline their test process in reduced test cost and time. A universal hardware interface is designed for connecting commercial off-the-shelf (COTS) test equipment and unit under test (UUT). A software application, based on machine learning, is developed in LabVIEW. The test site data for around 100 test sites have been collected. The application automatically selects COTS test equipment drivers and interfaces on UUT and test measurements for test sites through a universal hardware interface. Further, it collects real-time test measurement data, performs analysis, generates reports and key performance indicators (KPIs), and provides recommendations using machine learning. It also maintains a database for historical data to improve manufacturing processes. The proposed system can be deployed standalone as well as a replacement for the test department module of enterprise resource planning (ERP) systems providing direct access to test site hardware. Finally, the system is validated through an experimental setup in a CEM company.",2026-03-29
no,UMA,W3109559253,https://doi.org/10.1155/2020/8891002,Digital Avatars: Promoting Independent Living for Older Adults,Manuel F. Bertoa; Nathalie Moreno; Alejandro Pérez-Vereda; David Bandera; José M. Álvarez-Palomo; Carlos Canal,Universidad de Málaga,2020,15,True,https://downloads.hindawi.com/journals/wcmc/2020/8891002.pdf,Wireless Communications and Mobile Computing,en,"Population ageing, together with the desire to maintain an autonomous lifestyle, poses today’s societies with a challenge that technological advances can help considerably to cope with. The widespread use of smartphones and their increasing computing power and storage capacity make them the ideal tool to achieve this goal. In this paper, we present Digital Avatars, a software framework adapted to the needs of older adults who wish to preserve their lifestyle, but who require assistance through technology. Building on previous work on the People as a Service model, Digital Avatars takes advantage of a smartphone’s capabilities and services to collect information about the people who own them. To do this, it applies Complex Event Processing techniques extended with uncertainty to infer the habits, preferences, and needs of the device owner to build with them an enhanced virtual profile of the user. These virtual profiles are the mechanism for monitoring the quality of life of older adults: analyzing their patterns of activity, reminding them of medication schedules, or detecting risky situations that generate alerts to relatives, caregivers, or the community health system.",2026-03-29
no,UMA,W4289517906,https://doi.org/10.1007/s10270-022-01035-8,Modeling should be an independent scientific discipline,Jordi Cabot; Antonio Vallecillo,Universitat Oberta de Catalunya; Universidad de Málaga; Software (Spain); Institució Catalana de Recerca i Estudis Avançats,2022,14,True,https://link.springer.com/content/pdf/10.1007/s10270-022-01035-8.pdf,Software & Systems Modeling,en,"Abstract Software modeling started as a paradigm to help developers build better software faster by enabling them to specify, reason and manipulate software systems at a higher-abstraction level while ignoring irrelevant low-level technical details. But this same principle manifests in any other domain that has to deal with complex systems, software-based or not. We argue that bringing to other engineering and scientific fields, our modeling expertise is a win–win opportunity where we can all learn from each other as we all model, but in complementary ways. Nevertheless, to fully unleash the benefits of this collaboration, we must go beyond individual efforts trying to adapt single techniques from one field to another. It requires a deeper reformulation of modeling as a whole. It is time for modeling to become an independent discipline where all fields of knowledge can contribute and benefit from.",2026-03-29
no,UMA,W2762182468,https://doi.org/10.1109/jsyst.2017.2740719,A Cyber-Physical Systems-Based Checkpoint Model for Structural Controllability,Cristina Alcaraz; Javier López,Universidad de Málaga,2017,10,True,https://zenodo.org/record/3504101,IEEE Systems Journal,en,"The protection of critical user-centric applications, such as Smart Grids and their monitoring systems, has become one of the most cutting-edge research areas in recent years. The dynamic complexity of their cyber-physical systems (CPSs) and their strong interdependences with power systems are bringing about a significant increase in security problems that may be exploited by attackers. These security holes may, for example, trigger the disintegration of the structural controllability properties due to the problem of nonlocality, affecting, sooner or later, the provision of the essential services to end-users. One way to address these situations could be through automatic checkpoints in charge of inspecting the healthy status of the control network and its critical nature. This inspection can be subject to special mechanisms composed of trustworthy cyber-physical elements capable of detecting structural changes in the control and activating restoration procedures with support for warning. This is precisely the aim of this paper, which presents a CPSs-based checkpoint model with the capacity to manage heterogeneous replications that help ensure data redundancy, thereby guaranteeing the validity of the checkpoints. As a support to this study, a theoretical and practical analysis is addressed to show the functionality of the approach in real contexts.",2026-03-29
yes,UMA,W4294253312,https://doi.org/10.3390/s22176585,A Low Cost IoT Cyber-Physical System for Vehicle and Pedestrian Tracking in a Smart Campus,Jamal Toutouh; Enrique Alba,Universidad de Málaga,2022,9,True,https://www.mdpi.com/1424-8220/22/17/6585/pdf?version=1662355817,Sensors,en,"Human tracking and traffic monitoring systems are required to build advanced intelligent, innovative mobility services. In this study, we introduce an IoT system based on low-cost hardware that has been installed on the campus of the University of Malaga, in Spain. The sensors gather smart wireless devices (Bluetooth and Wi-Fi) anonymous information and environmental noise level around them. This research studies the spatio-temporal behavior of people and noise pollution in the campus as a short-scale Smart City, i.e., a Smart Campus. Applying specific machine learning algorithms, we have analyzed two months of captured data (61 days). The main findings from the analysis show that most university community members move through the campus at similar hours, generating congestion problems. In addition, the campus suffers from acoustic pollution according to regulations; therefore, we conclude that the proposed system is useful for gathering helpful information for the university community members and managers. Thanks to its low cost, it can be easily extended and even used in other similar environments, allowing democratic access to Smart City services as an excellent added value.",2026-03-29
yes,UMA,W3198585441,https://doi.org/10.1145/3461002.3473944,Transfer learning for multiobjective optimization algorithms supporting dynamic software product lines,Joaquín Ballesteros; Lidia Fuentes,Universidad de Málaga,2021,5,False,,,en,"Dynamic Software Product Lines (DSPLs) are a well-accepted approach for self-adapting Cyber-Physical Systems (CPSs) at run-time. The DSPL approaches make decisions supported by performance models, which capture system features' contribution to one or more optimization goals. Combining performance models with Multi-Objectives Evolutionary Algorithms (MOEAs) as decision-making mechanisms is common in DSPLs. However, MOEAs algorithms start solving the optimization problem from a randomly selected population, not finding good configurations fast enough after a context change, requiring too many resources so scarce in CPSs. Also, the DSPL engineer must deal with the hardware and software particularities of the target platform in each CPS deployment. And although each system instantiation has to solve a similar optimization problem of the DSPL, it does not take advantage of experiences gained in similar CPS. Transfer learning aims at improving the efficiency of systems by sharing the previously acquired knowledge and applying it to similar systems. In this work, we analyze the benefits of transfer learning in the context of DSPL and MOEAs testing on 8 feature models with synthetic performance models. Results are good enough, showing that transfer learning solutions dominate up to 71% of the non-transfer learning ones for similar DSPL.",2026-03-29
no,UMA,W4310472741,https://doi.org/10.1007/s10515-022-00367-5,STAn: analysis of data traces using an event-driven interval temporal logic,Laura Panizo; María del Mar Gallardo,Universidad de Málaga; Software (Spain),2022,3,True,https://link.springer.com/content/pdf/10.1007/s10515-022-00367-5.pdf,Automated Software Engineering,en,"Abstract The increasing integration of systems into people’s daily routines, especially smartphones, requires ensuring correctness of their functionality and even some performance requirements. Sometimes, we can only observe the interaction of the system (e.g. the smartphone) with its environment at certain time points; that is, we only have access to the data traces produced due to this interaction. This paper presents the tool STAn , which performs runtime verification on data traces that combine timestamped discrete events and sampled real-valued magnitudes. STAn uses the Spin model checker as the underlying execution engine, and analyzes traces against properties described in the so-called event-driven interval temporal logic () by transforming each formula into a network of concurrent automata, written in Promela , that monitors the trace. We present two different transformations for online and offline monitoring, respectively. Then, Spin explores the state space of the automata network and the trace to return a verdict about the corresponding property. We use the proposal to analyze data traces obtained during mobile application testing in different network scenarios.",2026-03-29
no,UMA,W3097511437,https://doi.org/10.1145/3382026.3425772,Supporting the evolution of applications deployed on edge-based infrastructures using multi-layer feature models,Ángel Cañete; Mercedes Amor; Lidia Fuentes,Universidad de Málaga,2020,2,False,,,en,"The proliferation of cyber-physical systems has encouraged the emergence of new technologies and paradigms to improve the performance of IoT-based applications. Edge Computing proposes using the nearby devices in the frontier/Edge of the access network for deploying application tasks. However, the functionality of cyberphysical systems, which is usually distributed in several devices and computers, imposes specific requirements on the infrastructure to run properly. The evolution of an application to meet new user requirements and the high diversity of hardware and software technologies in the edge can complicate the deployment of evolved applications.",2026-03-29
no,UMA,W3135801140,,MPM4CPS: Multi-Paradigm Modelling for Cyber-Physical Systems.,Hans Vangheluwe; Vasco Amaral; Holger Giese; Jan F. Broenink; Bernhard Schätz; Alex Norta; Paulo Carreira; Ivan Luković; Tanja Mayerhofer; Manuel Wimmer; Antonio Vallecillo,Tallinn University of Technology; University of Novi Sad; TU Wien; University of Twente; Universidad de Málaga; University of Potsdam; Fortiss; University of Lisbon; University of Antwerp,2016,2,False,,CEUR Workshop Proceedings,en,"The last decades have seen the emergence of truly complex, designed systems, known as Cyber-Physical Systems (CPS). Engineering such systems requires integrating physical, software, and network aspects. To date, neither a unifying theory nor systematic design methods, techniques and tools exist to meet this challenge. Individual engineering disciplines, such as mechanical, electrical, network and software engineering offer only partial solutions. Multi-Paradigm Modelling (MPM) proposes to model every part and aspect of a system, including development processes, explicitly, at the most appropriate level(s) of abstraction, using the most appropriate modelling formalism(s). Modelling language engineering, including model transformation, and the study of their semantics, are used to realize MPM. MPM is seen as an effective answer to the challenges of designing Cyber-Physical Systems. Research on modelling CPS is typically based on national activities with loose international interaction. To establish an interdisciplinary and inter-institutional platform for scientific information exchange, consensus building, and collaboration, the COST Action MPM4CPS, funded by the EU Framework Programme for Research and Innovation, has been initiated. MPM4CPS aims to develop and share foundations, techniques, and tools related to Multi-Paradigm Modelling for Cyber-Physical Systems (MPM4CPS) and to provide educational resources. In this paper we describe the overall MPM4CPS approach and its current status.",2026-03-29
no,UMA,W4286984661,https://doi.org/10.5281/zenodo.5476111,Supporting IoT applications deployment on edge-based infrastructures using multi-layer feature models,Ángel Cañete; Mercedes Amor; Lidia Fuentes,Universidad de Málaga,2021,0,True,https://zenodo.org/record/5476111,Zenodo (CERN European Organization for Nuclear Research),en,"<strong>This is a pre-print, please access and cite the published version</strong>. Edge Computing proposes to use the nearby devices in the frontier/Edge of the access network for deploying application tasks of IoT-based systems. However, the functionality of such cyber-physical systems, which is usually distributed in several devices and computers, imposes specific requirements on the infrastructure to run properly. The evolution of an application to meet new user requirements and the high diversity of hardware and software technologies in the IoT/Edge/Cloud can complicate the deployment of continuously evolving applications. The aim of our approach is to apply Multi Layer Feature Models, which capture the variability of applications and the software and hardware infrastructure, to support the deployment in edge-based environments of cyber-physical applications. With this multi-layered approach is possible to support the evolution of application and infrastructure independently. Considering that IoT/Edge/Cloud infrastructures are usually shared by many applications, the deployment process has to assure that there will be enough resources for all of them, informing developers about the feasible alternatives. We provide four modules so that the developer can calculate what is the configuration of minimal set of devices supporting application requirements of the evolved application. In addition, the developer can find what is the application configuration that can be hosted in the current infrastructure. The successive solutions of continuous deployment generated by our approach pursue the reduction of the system energy footprint and/or execution latency.",2026-03-29
no,UMA,W4287642265,https://doi.org/10.5281/zenodo.4605644,Energy-efficient Deployment of IoT Applications in Edge-based Infrastructures: A Software Product Line Approach,Ángel Cañete; Mercedes Amor; Lidia Fuentes,Universidad de Málaga,2020,0,True,https://zenodo.org/record/4605644,Zenodo (CERN European Organization for Nuclear Research),en,"<strong>This is a pre-print, please access and cite the published version</strong>. In order to lower latency and reduce energy consumption, Edge Computing proposes offloading some computation intensive tasks usually performed in the Cloud onto nearby devices in the frontier/Edge of the access networks. However, current task offloading approaches are often quite simple. They neither consider the high diversity of hardware and software technologies present in edge network devices, nor take into account that some tasks may require some specific software and hardware infrastructure to be executed. This paper proposes a task offloading process that leans on Software Product Line technologies, which are a very good option to model the variability of software and hardware present in edge environments. Firstly, our approach automates the separation of application tasks, considering the data and operation needs and restrictions among them, and identifying the hardware and software resources required by each task. Secondly, our approach models and manages separately the infrastructure available for task offloading, as a set of nodes that provide certain hardware and software resources. This separation allows to reason about alternative offloading of tasks with different hardware and software resource requirements, in heterogeneous nodes and minimizing energy consumption. In addition, the offloading process considers alternative implementations of tasks to choose the one that best fits the hardware and software characteristics of available edge network infrastructure. The experimental results shows that our approach reduces the energy consumption in the user node by approximately 41%–62%, and the energy consumption of the devices involved in a task offloading solution by 34-48%.",2026-03-29
no,UMA,W4401352370,https://doi.org/10.2139/ssrn.4918199,Automated Planning for Task-Based Cyber-Physical Systems Under Interacting Sources of Uncertainty,Raquel Sánchez Salas; Javier Troya; Javier Cámara,Universidad de Málaga,2024,0,True,http://dx.doi.org/10.2139/ssrn.4918199,SSRN Electronic Journal,en,,2026-03-29
no,UMA,W4416184289,https://doi.org/10.1109/acsos-c66519.2025.00048,Towards First-Class Human Involvement in Digital Twin-Enabled Socio-Cyber-Physical Systems,Javier Cámara; Loli Burgueño,Universidad de Málaga; Software (Spain),2025,0,False,,,,"Digital Twins (DT) are increasingly used in application domains that require some level of autonomy and human involvement, such as socio-cyber-physical systems (SCPS). In this position paper, we advocate for the incorporation of human involvement as a first-class concern in SCPS, describing some of the challenges that remain largely unadressed in the area and illustrating them on an emergency management system used as a running example.",2026-03-29
no,UMA,W2136418123,https://doi.org/10.1109/icmech.2011.5971190,Design and development of a fast and precise low-cost 3D laser rangefinder,Jesús Morales; Jorge L. Martínez; Anthony Mandow; Alejandro Pequeño-Boter; Alfonso García-Cerezo,Universidad de Málaga,2011,40,False,,,en,"Many applications demand acquiring dense, wide ranging, accurate 3D data with low-cost, lightweight, and low power demanding sensors. This paper describes a new compact 3D laser scanner, based on pitching a commercial 2D rangefinder. The design of this mechatronic system accomplishes the following specifications: i) the optical center of the scanner coincides with that of the 2D device, ii) the mechanism does not interfere with the measurement planes for a wide sweep of pitch angles, iii) low 3D scan acquisition time through continuous pitch motion, and iv) the device is interfaced as a compact full 3D sensor. Additionally, the pitch angle controller allows selection of scan resolution, establishing scanning limits, or locking into a specific angle. The paper describes the mechanical system, the motion controller, and the high-level interface of the device. Moreover, results from indoor and outdoor experiments are also given. This sensor has been made commercially available under the name of UNOlaser.",2026-03-29
no,UMA,W4249051251,https://doi.org/10.1109/tie.2011.2165021,Guest Editorial,Anthony Mandow; Alfonso García-Cerezo,Universidad de Málaga,2011,0,False,,IEEE Transactions on Industrial Electronics,en,"The five papers in this special section are extended versions of papers presented at the 5th International Conference on Mechatronics (ICM 2009), held in Malaga, Spain in April 2009.",2026-03-29
no,UMA,W2166088389,https://doi.org/10.1109/secperu.2007.3,A Survey on the Applicability of Trust Management Systems forWireless Sensor Networks,Carmen Fernández-Gago; Rodrigo Román; Javier López,Universidad de Málaga,2007,69,False,,,en,"Trust plays an important role in human life environments and virtual organizations. In the context of a network, trust may help its elements to decide whether another member of the same network is being uncooperative or malicious. Trust becomes quite important in self-configurable and autonomous systems, such as wireless sensor networks (WSN). However, very little effort has been done in the field of trust management in WSN. On the other hand, some efforts have been made in quite related fields such as Ad-hoc and P2P networks. In this paper we give an overview of existing trust management solutions, mainly those developed for Ad-Hoc and P2P networks and, more importantly, investigate their suitability to WSN. We also provide some guidelines to aid the development of trust management systems for WSN according to the nature of these networks.",2026-03-29
yes,UMA,W4321446157,https://doi.org/10.3233/ica-230700,Optimized instance segmentation by super-resolution and maximal clique generation,Iván García‐Aguilar; Jorge García-González; Rafael Marcos Luque‐Baena; Ezequiel López‐Rubio; Enrique Domínguez,Universidad de Málaga; Instituto de Investigación Biomédica de Málaga,2023,28,True,https://riuma.uma.es/xmlui/bitstream/10630/37222/1/EXTENSI%c3%93N_IWINAC___CLIQUES_ICAE__postprint.pdf,Integrated Computer-Aided Engineering,en,"The rise of surveillance systems has led to exponential growth in collected data, enabling several advances in Deep Learning to exploit them and automate tasks for autonomous systems. Vehicle detection is a crucial task in the fields of Intelligent Vehicle Systems and Intelligent Transport systems, making it possible to control traffic density or detect accidents and potential risks. This paper presents an optimal meta-method that can be applied to any instant segmentation model, such as Mask R-CNN or YOLACT++. Using the initial detections obtained by these models and super-resolution, an optimized re-inference is performed, allowing the detection of elements not identified a priori and improving the quality of the rest of the detections. The direct application of super-resolution is limited because instance segmentation models process images according to a fixed dimension. Therefore, in cases where the super-resolved images exceed this fixed size, the model will rescale them again, thus losing the desired effect. The advantages of this meta-method lie mainly in the fact that it is not required to modify the model architecture or re-train it. Regardless of the size of the images given as input, super-resolved areas that fit the defined dimension of the object segmentation model will be generated. After applying our proposal, experiments show an improvement of up to 8.1% for the YOLACT++ model used in the Jena sequence of the CityScapes dataset.",2026-03-29
