openalex_id	university	title	keep	pdf_url	status	detail	timestamp
W4392910126	USPN	Distributed Framework of WSN-Assisted UAV Network for Highway Surveillance	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:21.938825
W3129863325	USPN	Wireless energy supply scheduling strategy in a combined border surveillance architecture	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:22.056161
W7106490360	USPN	Hybrid RIS-Assisted Multi-Hop Indoor-Outdoor Secure Communication in UAV mmWave Networks	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:22.173054
W4403021883	USPN	Next-Gen Connectivity: Exploring UAV Swarm Applications in Cell-Free Massive MIMO for IIoT	yes	https://doi.org/10.1109/access.2024.3471392	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:22.743318
W4405936756	USPN	An Intelligent Edge Embedded Data Center	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:22.873752
W4414406003	USPN	Deep Learning-Based Secure Content Fetching in UAV-Aided and RIS-Assisted Under Coordinated Aerial and Ground Eavesdropping	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:22.991283
W4412019759	USPN	Cross-Domain Approach for Automated Thyroid Classification Using Diff-Quick Images	yes	https://www.mdpi.com/2227-7390/13/13/2191/pdf?version=1751633988	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:23.275186
W7118339670	USPN	Literary Language Mashup: Curating Fictions with Large Language Models	yes	https://www.mdpi.com/2227-7390/14/2/210/pdf	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:23.509663
W2038439784	UDCLV	Modeling and Control of the Twisted String Actuation System	yes	https://zenodo.org/record/3435383	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:23.800562
W2810883421	UDCLV	Integration of Robotic Vision and Tactile Sensing for Wire-Terminal Insertion Tasks	yes	https://ieeexplore.ieee.org/document/8395267	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:24.812501
W3043036965	UDCLV	Improving Smart Cities Safety Using Sound Events Detection Based on Deep Neural Network Algorithms	yes	https://www.mdpi.com/2227-9709/7/3/23/pdf?version=1595386831	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:25.027673
W3120928485	UDCLV	A Multimodal Approach to Human Safety in Collaborative Robotic Workcells	yes	https://doi.org/10.1109/TASE.2020.3043286	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:25.646400
W3159860343	UDCLV	A Particle Filtering Approach for Fault Detection and Isolation of UAV IMU Sensors: Design, Implementation and Sensitivity Analysis	yes	https://www.mdpi.com/1424-8220/21/9/3066/pdf?version=1619775246	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:25.856554
W2765857190	UDCLV	A Comparison of Damped Least Squares Algorithms for Inverse Kinematics of Robot Manipulators	yes	https://doi.org/10.1016/j.ifacol.2017.08.1209	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:26.255604
W3159489391	UDCLV	Handover Control for Human-Robot and Robot-Robot Collaboration	yes	https://doi.org/10.3389/frobt.2021.672995	FAILED	HTTP 200, Content-Type: text/html;charset=utf-8	2026-03-29T13:47:26.922690
W3048981156	UDCLV	Path Planning and Real-Time Collision Avoidance Based on the Essential Visibility Graph	yes	https://www.mdpi.com/2076-3417/10/16/5613/pdf?version=1597388586	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:27.134481
W2904149145	UDCLV	Preliminary Design of an Unmanned Aircraft System for Aircraft General Visual Inspection	yes	https://www.mdpi.com/2079-9292/7/12/435/pdf?version=1544769865	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:27.327190
W3049495163	UDCLV	Sound Event Detection in Underground Parking Garage Using Convolutional Neural Network	yes	https://www.mdpi.com/2504-2289/4/3/20/pdf	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:27.515576
W3164120731	UDCLV	Digital Technology in Clinical Trials for Multiple Sclerosis: Systematic Review	yes	https://www.mdpi.com/2077-0383/10/11/2328/pdf?version=1622029332	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:27.706923
W4313598678	UDCLV	A General Framework for Hierarchical Redundancy Resolution Under Arbitrary Constraints	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:27.826214
W2892289384	UDCLV	Tactile-Based Manipulation of Wires For Switchgear Assembly	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:27.945934
W3046376144	UDCLV	Decentralized Mesh-Based Model Predictive Control for Swarms of UAVs	yes	https://www.mdpi.com/1424-8220/20/15/4324/pdf?version=1596534100	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:28.136559
W2609435022	UDCLV	A Distributed Tactile Sensor for Intuitive Human-Robot Interfacing	yes	http://downloads.hindawi.com/journals/js/2017/1357061.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:28.460399
W3135403211	UDCLV	Tactile Sensors for Parallel Grippers: Design and Characterization	yes	https://www.mdpi.com/1424-8220/21/5/1915/pdf?version=1615311097	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:28.706124
W2404780948	UDCLV	Intelligent Distributed Computing	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cpe.3759	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:28.926882
W4205356357	UDCLV	Enhanced Attitude and Altitude Estimation for Indoor Autonomous UAVs	yes	https://www.mdpi.com/2504-446X/6/1/18/pdf?version=1641978382	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:29.192498
W4320917112	UDCLV	Fan Fault Diagnosis Using Acoustic Emission and Deep Learning Methods	yes	https://www.mdpi.com/2227-9709/10/1/24/pdf?version=1677138381	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:29.445366
W4391754698	UDCLV	Path Planning for Fixed-Wing Unmanned Aerial Vehicles: An Integrated Approach with Theta* and Clothoids	yes	https://www.mdpi.com/2504-446X/8/2/62/pdf?version=1707704124	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:29.664342
W3042868593	UDCLV	An Embedded Platform for Positioning and Obstacle Detection for Small Unmanned Aerial Vehicles	yes	https://www.mdpi.com/2079-9292/9/7/1175/pdf?version=1595477828	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:29.884253
W4392595776	UDCLV	Capability of Machine Learning Algorithms to Classify Safe and Unsafe Postures during Weight Lifting Tasks Using Inertial Sensors	yes	https://www.mdpi.com/2075-4418/14/6/576/pdf?version=1709885896	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:30.102014
W2755484458	UDCLV	The WIRES Experiment: Tools and Strategies for Robotized Switchgear Cabling	yes	https://doi.org/10.1016/j.promfg.2017.07.118	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:30.446219
W4387572919	UDCLV	Distributed Navigation in Emergency Scenarios: A Case Study on Post-Avalanche Search and Rescue Using Drones	yes	https://www.mdpi.com/2076-3417/13/20/11186/pdf?version=1697094319	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:30.661339
W2736598700	UDCLV	Control of Energy Storage Systems for Aeronautic Applications	yes	http://downloads.hindawi.com/journals/jcse/2017/2458590.pdf	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:30.900285
W4407034828	UDCLV	Evaluating the Role of Robotic Surgery Gastric Cancer Treatment: A Comprehensive Review by the Robotic Global Surgical Society (TROGSS) and European Federation International Society for Digestive Surgery (EFISDS) Joint Working Group	yes	https://www.mdpi.com/1718-7729/32/2/83/pdf?version=1738325336	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:31.104914
W2990110127	UDCLV	A Multimodal Perception System for Detection of Human Operators in Robotic Work Cells	yes	https://zenodo.org/record/5082492	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:31.594634
W2029097201	UDCLV	Low-level flexible planning for mobile manipulators: a distributed perception approach	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:31.723135
W4224315242	UDCLV	Ground Control System for UAS Safe Landing Area Determination (SLAD) in Urban Air Mobility Operations	yes	https://www.mdpi.com/1424-8220/22/9/3226/pdf?version=1651049069	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:31.925926
W4200122913	UDCLV	Decentralized Triangular Guidance Algorithms for Formations of UAVs	yes	https://www.mdpi.com/2504-446X/6/1/7/pdf?version=1640829786	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:32.121768
W3197658676	UDCLV	Proximity Sensor for Thin Wire Recognition and Manipulation	yes	https://www.mdpi.com/2075-1702/9/9/188/pdf?version=1631606196	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:32.371929
W3173496433	UDCLV	Tactile Sensor Data Interpretation for Estimation of Wire Features	yes	https://www.mdpi.com/2079-9292/10/12/1458/pdf?version=1624004091	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:32.562563
W4376274010	UDCLV	Clothoid-Based Path Planning for a Formation of Fixed-Wing UAVs	yes	https://www.mdpi.com/2079-9292/12/10/2204/pdf?version=1683881703	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:32.789880
W2070954207	UDCLV	Data Fusion Based on Optical Technology for Observation of Human Manipulation	yes	https://zenodo.org/record/3428349	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:33.043881
W4313897763	UDCLV	Detecting and Controlling Slip through Estimation and Control of the Sliding Velocity	yes	https://www.mdpi.com/2076-3417/13/2/921/pdf?version=1673509860	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:33.258794
W4362467569	UDCLV	Hardware‐in‐the‐loop validation of an adaptive model predictive control on a connected and automated vehicle	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acs.3583	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:33.478481
W4387914449	UDCLV	Enhanced 6D Pose Estimation for Robotic Fruit Picking	yes	https://doi.org/10.1109/CoDIT58514.2023.10284072	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:34.007149
W2766945104	UDCLV	Modeling and Calibration of a Tactile Sensor for Robust Grasping	yes	https://doi.org/10.1016/j.ifacol.2017.08.1205	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:34.419947
W3128962023	UDCLV	Effects of Dynamic Model Errors in Task-Priority Operational Space Control	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:34.557026
W4382141462	UDCLV	Non-Prehensile Manipulation Actions and Visual 6D Pose Estimation for Fruit Grasping Based on Tactile Sensing	yes	https://www.mdpi.com/2218-6581/12/4/92/pdf?version=1687826674	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:34.803856
W2902527203	UDCLV	Motion Planning and Reactive Control Algorithms for Object Manipulation in Uncertain Conditions	yes	https://www.mdpi.com/2218-6581/7/4/76/pdf?version=1543321543	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:35.006119
W3024910361	UDCLV	EEGs as potential predictors of virtual agents’ acceptance	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:35.125161
W4391450105	UDCLV	An Integrated Architecture for Robotic Assembly and Inspection of a Composite Fuselage Panel with an Industry 5.0 Perspective	yes	https://www.mdpi.com/2075-1702/12/2/103/pdf?version=1706781789	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:35.342253
W4410316585	UDCLV	Bridging ACO-Based Drone Logistics and Computing Continuum for Enhanced Smart City Applications	yes	https://www.mdpi.com/2504-446X/9/5/368/pdf?version=1747193597	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:35.551912
W3199579713	UDCLV	Integration of a Model Predictive Control with a Fast Energy Management Strategy for a Hybrid Powertrain of a Connected and Automated Vehicle	yes	https://www.mdpi.com/2032-6653/12/3/159/pdf?version=1632391983	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:35.752736
W4384153920	UDCLV	An adaptive cascade predictive control strategy for connected and automated vehicles	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/acs.3658	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:35.962786
W3128884508	UDCLV	Robotized assembly and inspection of composite fuselage panels: the LABOR project approach	yes	https://doi.org/10.1088/1757-899x/1024/1/012019	FAILED	HTTP 200, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:37.331533
W4410320903	UDCLV	Current Trends and Future Directions in Lumbar Spine Surgery: A Review of Emerging Techniques and Evolving Management Paradigms	yes	https://www.mdpi.com/2077-0383/14/10/3390/pdf?version=1747125635	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:37.542844
W4401921055	UDCLV	Experimental Comparison of Two 6D Pose Estimation Algorithms in Robotic Fruit-Picking Tasks	yes	https://www.mdpi.com/2218-6581/13/9/127/pdf?version=1724686940	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:37.734515
W4409261271	UDCLV	Exploring Emotion Expression Recognition in Older Adults Interacting With a Virtual Coach	yes	https://doi.org/10.1109/taffc.2025.3558141	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:38.313478
W2898886931	UDCLV	Modeling Errors Analysis in Inverse Dynamics Approaches Within a Task-Priority Framework	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:38.440603
W4407168535	UDCLV	Nonlinear Model Predictive Control for Robotic Pushing of Planar Objects With Generic Shape	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:38.557899
W4390678271	UDCLV	A Consensus-Based Kalman Filter for Target Localization in Emergency Scenarios	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:38.675958
W4206363158	UDCLV	Report from ‘ESCP 2021 Virtual’: the 16th Scientific and Annual Conference of the European Society of Coloproctology, 22–24 September 2021	yes	https://doi.org/10.1111/codi.16061	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:38.943025
W4400687378	UDCLV	Digital Twin Technology in Built Environment: A Review of Applications, Capabilities and Challenges	yes	https://www.preprints.org/frontend/manuscript/144d2f77f16bda7cd11776f9be61a6ca/download_pub	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:39.284535
W4403084017	UDCLV	A conceptual framework proposal for the implementation of Prognostic and Health Management in production systems	yes	https://doi.org/10.1049/cim2.12122	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:39.579871
W4403676356	UDCLV	Endoscopic Stereo Vision for Robotic 3D Detection of Thin Wire Features	yes	https://doi.org/10.1109/CASE59546.2024.10711442	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:40.550091
W4411369629	UDCLV	Digital Control of an Inverted Pendulum Using a Velocity-Controlled Robot	yes	https://www.mdpi.com/2075-1702/13/6/528/pdf?version=1750216124	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:40.766570
W1992821835	UDCLV	Editorial Comment to Clinical analysis of the <scp>PADUA</scp> and the <scp>RENAL</scp> scoring systems for renal neoplasms: A retrospective study of 245 patients undergoing laparoscopic partial nephrectomy	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:40.884575
W2068393939	UDCLV	Integrated visual servoing and force control—the task frame approach, Johan Baeten and Joris De Schutter, Springer Tracts in Advanced Robotics, B. Siciliano, O. Khatib, F. Groen (eds), Springer, Berlin, 2003, vol. 8, 179 pp. with 115 figures, 72.75?? ISBN: 3-540-40475-9	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rnc.1057	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:41.079736
W4236460174	UDCLV	Flexible Motion Planning for Object Manipulation in Cluttered Scenes	yes	https://doi.org/10.5220/0006848701200131	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:43.081638
W4287279023	UDCLV	Tactile Sensors for Parallel Grippers: Design and Characterization	yes	https://zenodo.org/record/4672281	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:43.743220
W4388505343	UDCLV	On the Convergence of a Closed-Loop Inverse Kinematics Solver With Time-Varying Task Functions	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:43.874837
W4393492229	UDCLV	REMODEL. WP5. Cable Manipulation Planning, Execution and Interactive Perception. T5-2. Cable grasping. Data related to a paper published in IEEE Access 2021	yes	https://zenodo.org/record/7180588	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:44.331659
W4393533135	UDCLV	REMODEL. WP5. Cable Manipulation Planning, Execution and Interactive Perception. T5-2. Cable grasping. Data related to a paper published in IEEE Access 2021	yes	https://doi.org/10.5281/zenodo.7180587	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:45.001660
W4414404846	UDCLV	Guest Editorial: Focused Section on Smart Actuation and Multimodal Sensing Systems for Mechatronics Applications, Beyond the Human Capabilities	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:45.138454
W4414555833	UDCLV	Redesigning UAV Vertical Tail Structures with Lightweight Eco-Friendly Carbon-Reinforced Polymers: A Generative Design-Based Approach	yes	https://www.mdpi.com/2504-477X/9/10/517/pdf?version=1758884713	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:45.357283
W7127658491	UDCLV	LiDAR–RADAR Sensor Fusion and Telemetry Data Integration for Obstacle Detection Along the UAS Navigation Trajectory	yes	https://www.mdpi.com/2079-9292/15/3/685/pdf?version=1770772950	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:45.555454
W2791017413	UDCLV	On the use of Virtual Reality for a human-centered workplace design	yes	https://doi.org/10.1016/j.prostr.2017.12.031	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:46.410664
W2946174783	UDCLV	Workplace design ergonomic validation based on multiple human factors assessment methods and simulation	yes	https://www.tandfonline.com/doi/pdf/10.1080/21693277.2019.1616631?needAccess=true&	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:46.646581
W4384134618	UDCLV	Machine learning for prognostics and health management of industrial mechanical systems and equipment: A systematic literature review	yes	https://journals.sagepub.com/doi/pdf/10.1177/18479790231186848	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:46.919594
W3093922477	UDCLV	Overview of Energy Management and Leakage Control Systems for Smart Water Grids and Digital Water	yes	https://doi.org/10.3390/modelling1020009	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:47.211465
W3197750208	UDCLV	Resilience learning through self adaptation in digital twins of human-cyber-physical systems	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:47.337220
W4393502237	UDCLV	REMODEL. WP6. Sensory Systems and Mechatronic Tools. T6-2. Development and optimization of sensory system components. Data related to a paper published in MDPI Machines 2021	yes	https://zenodo.org/record/7157595	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:47.938712
W4393701102	UDCLV	REMODEL. WP6. Sensory Systems and Mechatronic Tools. T6-2. Development and optimization of sensory system components. Data related to a paper published in MDPI Machines 2021	yes	https://doi.org/10.5281/zenodo.7157594	FAILED	HTTP 403, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:49.038658
W3023881775	UDCLV	Scalable Distributed State Estimation in UTM Context	yes	https://www.mdpi.com/1424-8220/20/9/2682/pdf?version=1589357778	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:49.303793
W4288047769	UDCLV	Decentralized Moving Horizon Estimation for a Fleet of UAVs	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:49.425187
W2962956752	UDCLV	Fault Diagnosis for UAV Blades Using Artificial Neural Network	yes	https://www.mdpi.com/2218-6581/8/3/59/pdf?version=1563618432	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:49.620884
W2808408280	UDCLV	UAV Sensor FDI in Duplex Attitude Estimation Architectures Using a Set-Based Approach	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:49.738853
W2953195108	UDCLV	Distributed Reactive Model Predictive Control for Collision Avoidance of Unmanned Aerial Vehicles in Civil Airspace	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:49.856876
W4313146150	UDCLV	UAV Path Planning in 3-D Constrained Environments Based on Layered Essential Visibility Graphs	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:49.976317
W2321299766	UDCLV	Incremental Nonlinear Dynamic Inversion and Control Allocation for a Tilt Rotor UAV	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.094753
W2765979276	UDCLV	Fault tolerant low cost IMUS for UAVs	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.212272
W1480341535	UDCLV	Attitude and position estimation for an UAV swarm using consensus Kalman filtering	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.331452
W2890382624	UDCLV	Distributed Collision Avoidance for Unmanned Aerial Vehicles Integration in the Civil Airspace	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.448824
W3194618355	UDCLV	Safe Landing Area Determination (SLAD) for Unmanned Aircraft Systems by using rotary LiDAR	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.566415
W3092535820	UDCLV	A recurrent planning strategy for UAV optimum path identification in a dynamic environment based on bit-coded flight manoeuvres	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.683288
W2968631359	UDCLV	Smooth Path planning for Fixed-Wing Aircraft in 3D Environment Using a Layered Essential Visibility Graph	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:50.800574
W3127232808	UDCLV	Modeling and Control of a Modular Iron Bird	yes	https://www.mdpi.com/2226-4310/8/2/39/pdf?version=1612247847	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:51.086244
W4396935650	UDCLV	GobhiSet: Dataset of raw, manually, and automatically annotated RGB images across phenology of Brassica oleracea var. Botrytis	yes	https://doi.org/10.1016/j.dib.2024.110506	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:51.616908
W4392285263	UDCLV	Comprehensive Evaluation of Multispectral Image Registration Strategies in Heterogenous Agriculture Environment	yes	https://www.mdpi.com/2313-433X/10/3/61/pdf?version=1709201186	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:51.869412
W4400912102	UDCLV	3D LiDAR Sensor Characterization for Obstacle Detection in Autonomous UAS Applications	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:51.991487
W2744050494	UDCLV	Bi-level flight path optimization for UAV formations	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:52.110563
W4407341038	UDCLV	A Consensus-Driven Distributed Moving Horizon Estimation Approach for Target Detection Within Unmanned Aerial Vehicle Formations in Rescue Operations	yes	https://doi.org/10.3390/drones9020127	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:52.403878
W4410115806	UDCLV	Development of a Communication Channel Interface for Obstacle Detection and Avoidance System in UAM Operations	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:52.529595
W3089258785	UDCLV	Assessment of Falanghina vine status at different spatial and temporal scales by means of a smart multiple spatial and temporal resolution system	yes	https://doi.org/10.5194/egusphere-egu2020-11481	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:53.230136
W4220850890	UDCLV	RadHawk: a smart UAV for hunting radioactivity	yes	https://doi.org/10.5194/egusphere-egu22-11835	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:53.706763
W4390678428	UDCLV	Path Planning and Risk Assessment in Unmanned Specific Operations	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:53.845933
W4407247884	UDCLV	A Multi Agent Simulator for Disaster Prevention and First Response Applications	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:53.966319
W2743830115	UDCLV	Obstacle detection and ranging sensor integration for a small unmanned aircraft system	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:54.085964
W4377008445	UDCLV	Design process innovation through flexible and circular technological solutions	yes	http://polipapers.upv.es/index.php/vitruvio/article/download/18715/15591	ERROR	HTTPSConnectionPool(host='polipapers.upv.es', port=443): Max retries exceeded with url: /index.php/vitruvio/article/download/18715/15591 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)')))	2026-03-29T13:47:54.565602
W1941819235	UDCLV	Automatic classifier based on heart rate variability to identify fallers among hypertensive subjects	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/htl.2015.0012	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:54.822641
W3217631768	UDCLV	A Privacy-Oriented Approach for Depression Signs Detection Based on Speech Analysis	yes	https://www.mdpi.com/2079-9292/10/23/2986/pdf?version=1638345967	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:55.015727
W4412121010	UDCLV	<scp>AI</scp> Revolution in Radiology, Radiation Oncology and Nuclear Medicine: Transforming and Innovating the Radiological Sciences	yes	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1754-9485.13880	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:55.307310
W3217170181	UMA	Path Planning for Autonomous Mobile Robots: A Review	yes	https://www.mdpi.com/1424-8220/21/23/7898/pdf?version=1638260371	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:55.553446
W3033835801	UMA	Artificial intelligence within the interplay between natural and artificial computation: Advances in data science, trends and applications	yes	https://www.sciencedirect.com/science/article/am/pii/S0925231220309292	FAILED	HTTP 403, Content-Type: text/html; charset=UTF-8	2026-03-29T13:47:56.076051
W2027162577	UMA	Approximating Kinematics for Tracked Mobile Robots	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:56.216674
W4385383529	UMA	Computational approaches to Explainable Artificial Intelligence: Advances in theory, applications and trends	yes	https://doi.org/10.1016/j.inffus.2023.101945	FAILED	HTTP 200, Content-Type: text/html;charset=UTF-8	2026-03-29T13:47:56.543280
W2157439304	UMA	A statistical approach to gas distribution modelling with mobile robots - The Kernel DM+V algorithm	yes	http://urn.kb.se/resolve?urn=urn:nbn:se:oru:diva-8435	FAILED	HTTP 200, Content-Type: text/html; charset=utf-8	2026-03-29T13:47:58.098764
W3006272302	UMA	Digitalization of Agri-Cooperatives in the Smart Agriculture Context. Proposal of a Digital Diagnosis Tool	yes	https://www.mdpi.com/2071-1050/12/4/1325/pdf?version=1582700174	FAILED	HTTP 403, Content-Type: text/html	2026-03-29T13:47:58.308707
W3122817280	UMA	Ghostnet for Hyperspectral Image Classification	yes		NO_URL	No PDF URL available in CSV or OpenAlex metadata	2026-03-29T13:47:58.428125
