university	name	paper_count	affiliation_status	affiliations	topics	paper_ids	paper_titles	paper_years
UMA	M. Belén Salas	1	confirmed	Universidad de Málaga	Algorithm; Artificial intelligence; Artificial neural network; Computer science; Cryptocurrency; Econometrics; Volatility (finance)	W4393239316	Managing extreme cryptocurrency volatility in algorithmic trading: EGARCH via genetic algorithms and neural networks	2024
UMA	Ángela Callejón Gil	1	confirmed	Universidad de Málaga	Algorithm; Artificial intelligence; Artificial neural network; Computer science; Cryptocurrency; Econometrics; Volatility (finance)	W4393239316	Managing extreme cryptocurrency volatility in algorithmic trading: EGARCH via genetic algorithms and neural networks	2024
UMA	José Ángel Morell	1	unconfirmed	Universidad de Málaga; Software (Spain)	Artificial intelligence; Computer science; Convolutional neural network; Distributed computing; MNIST database; Machine learning; Overhead (engineering); Reduction (mathematics); Set (abstract data type); Task (project management)	W4392133813	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	2024
UMA	Zakaria Abdelmoiz Dahi	1	unconfirmed	Universidad de Málaga; Centre de Recherche en Informatique; Université de Lille; Software (Spain); Centre de recherche Inria Lille - Nord Europe	Artificial intelligence; Computer science; Convolutional neural network; Distributed computing; MNIST database; Machine learning; Overhead (engineering); Reduction (mathematics); Set (abstract data type); Task (project management)	W4392133813	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	2024
UMA	Francisco Chicano	1	unconfirmed	Universidad de Málaga; Software (Spain)	Artificial intelligence; Computer science; Convolutional neural network; Distributed computing; MNIST database; Machine learning; Overhead (engineering); Reduction (mathematics); Set (abstract data type); Task (project management)	W4392133813	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	2024
UMA	Gabriel Luque	1	unconfirmed	Universidad de Málaga; Software (Spain)	Artificial intelligence; Computer science; Convolutional neural network; Distributed computing; MNIST database; Machine learning; Overhead (engineering); Reduction (mathematics); Set (abstract data type); Task (project management)	W4392133813	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	2024
UMA	Enrique Alba	1	unconfirmed	Universidad de Málaga; Software (Spain)	Artificial intelligence; Computer science; Convolutional neural network; Distributed computing; MNIST database; Machine learning; Overhead (engineering); Reduction (mathematics); Set (abstract data type); Task (project management)	W4392133813	A multi-objective approach for communication reduction in federated learning under devices heterogeneity constraints	2024
UMA	Javad Rahebi	1	unconfirmed	Universidad de Málaga; Istanbul Topkapi University	Algorithm; Artificial intelligence; Block (permutation group theory); Blockchain; Computer science; Confidentiality; Data center; Machine learning; Medical record; Reliability (semiconductor)	W4210632374	Patient privacy in smart cities by blockchain technology and feature selection with Harris Hawks Optimization (HHO) algorithm and machine learning	2022
UMA	Cristina Alcaraz	1	confirmed	Universidad de Málaga	Attack surface; Cloud computing; Computer science; Computer security; Industrial Internet; Industry 4.0; Leverage (statistics); Resilience (materials science)	W4386451571	Protecting Digital Twin Networks for 6G-enabled Industry 5.0 Ecosystems	2023
UMA	Javier López	1	confirmed	Universidad de Málaga	Attack surface; Cloud computing; Computer science; Computer security; Industrial Internet; Industry 4.0; Leverage (statistics); Resilience (materials science)	W4386451571	Protecting Digital Twin Networks for 6G-enabled Industry 5.0 Ecosystems	2023
UMA	Roberto Becerra-García	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Electrooculography; Pattern recognition (psychology); Series (stratigraphy); Tandem	W3045317802	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	2020
UMA	Miguel Atencia	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Electrooculography; Pattern recognition (psychology); Series (stratigraphy); Tandem	W3045317802	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	2020
UMA	Francisco García-Lagos	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Electrooculography; Pattern recognition (psychology); Series (stratigraphy); Tandem	W3045317802	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	2020
UMA	Gonzalo Joya	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Electrooculography; Pattern recognition (psychology); Series (stratigraphy); Tandem	W3045317802	A hybrid unsupervised—Deep learning tandem for electrooculography time series analysis	2020
UMA	Inés Moreno‐González	1	confirmed	Universidad de Málaga	Artificial intelligence; Computer science; Convolutional neural network; Deep learning; Neuroinformatics; Neuropathology; Neuroscience; Receiver operating characteristic; Tauopathy; Traumatic brain injury	W7124756851	Deep Learning-Based Classification of Temporal Stages of AT8-Labeled Tau Pathology After Experimental Traumatic Brain Injury	2026
UMA	Juan Luis Onieva	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Alexandra Cantero	1	confirmed	Hospital Regional Universitario de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Marina Rivero-Aguilar	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Guillermo Paz-López	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Antonio Rueda-Dominguez	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	María Garrido-Barros	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Beatriz Martínez-Gálvez	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Juan Manuel López Zafra	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	L.C. Figueroa-Ortiz	1	confirmed	Universidad de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Elísabeth Pérez-Ruiz	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Isabel Barragán	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Javier Oliver	1	confirmed	Instituto de Investigación Biomédica de Málaga	Exome; Exome sequencing; Germline; Germline mutation; Immunotherapy; Internal medicine; Lung cancer; Medicine; Oncology; Precision medicine	W7124843487	Prospective Germline Exome and Machine Learning-Based Risk Score Identify Predictive and PrognosticBiomarkers of Immunotherapy Outcomes in Advanced Non-Small Cell Lung Cancer	2026
UMA	Atif Naseer	1	unconfirmed	Universidad de Málaga; Umm al-Qura University; Atlantic Technological University; Galway-Mayo Institute of Technology	Biology; Burrow; Ecology; Fishery; Nephrops norvegicus; Stock (firearms); Stock assessment	W4295008751	Advancing fishery-independent stock assessments for the Norway lobster (Nephrops norvegicus) with new monitoring technologies	2022
UMA	Manuel F. Jiménez‐Navarro	1	unconfirmed	Instituto de Investigación Biomédica de Málaga; Universidad de Málaga; Hospital Clínico Universitario Virgen de la Victoria	Anesthesia; Atrial fibrillation; Cardiology; Cardioversion; Electrical cardioversion; Internal medicine; Medicine; Sinus rhythm	W4229336068	Outcome Analysis in Elective Electrical Cardioversion of Atrial Fibrillation Patients: Development and Validation of a Machine Learning Prognostic Model	2022
UMA	Jesús Olivero	1	confirmed	Universidad de Málaga	Biology; Ecology; Focus (optics); Host (biology)	W4403213953	Disease ecology and pathogeography: Changing the focus to better interpret and anticipate complex environment–host–pathogen interactions	2024
UMA	Virginia García Millán	1	confirmed	Universidad de Málaga	Algorithm; Artificial intelligence; Cluster analysis; Computer science; Crown (dentistry); Forestry; Pattern recognition (psychology); Segmentation; Tree (set theory)	W4406795585	Assessment of Pine Tree Crown Delineation Algorithms on UAV Data: From K-Means Clustering to CNN Segmentation	2025
UMA	H. Lyamani	1	confirmed	Universidad de Málaga	Aerosol; Altitude (triangle); Atmospheric sciences; Effects of high altitude on humans; Environmental chemistry; Environmental science; Meteorology; Remote sensing	W4405415075	CCN estimations at a high-altitude remote site: role of organic aerosol variability and hygroscopicity	2024
UMA	Federico García-Criado	1	confirmed	Universidad de Málaga	Biological network; Cluster analysis; Computational biology; Computer science; Embedding; Graph embedding; Interpretability; Scalability; Theoretical computer science; Workflow	W4412103210	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	2025
UMA	Pedro Seoane	1	unconfirmed	Universidad de Málaga; Centre for Biomedical Network Research on Rare Diseases; Andalusian Centre for Nanomedicine and Biotechnology; Instituto de Salud Carlos III	Biological network; Cluster analysis; Computational biology; Computer science; Embedding; Graph embedding; Interpretability; Scalability; Theoretical computer science; Workflow	W4412103210	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	2025
UMA	Elena Rojano	1	unconfirmed	Universidad de Málaga; Centre for Biomedical Network Research on Rare Diseases; Andalusian Centre for Nanomedicine and Biotechnology; Instituto de Salud Carlos III	Biological network; Cluster analysis; Computational biology; Computer science; Embedding; Graph embedding; Interpretability; Scalability; Theoretical computer science; Workflow	W4412103210	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	2025
UMA	James R. Perkins	1	unconfirmed	Universidad de Málaga; Andalusian Centre for Nanomedicine and Biotechnology; Centre for Biomedical Network Research on Rare Diseases; Instituto de Salud Carlos III	Biological network; Cluster analysis; Computational biology; Computer science; Embedding; Graph embedding; Interpretability; Scalability; Theoretical computer science; Workflow	W4412103210	Advancing edge-based clustering and graph embedding for biological network analysis: a case study in RASopathies	2025
UMA	Jamal Toutouh	1	unconfirmed	Universidad de Málaga; Massachusetts Institute of Technology	Artificial intelligence; Classifier (UML); Computer science; Discriminator; Generative adversarial network; Hyperparameter; Hyperparameter optimization; Machine learning; Pattern recognition (psychology); Population	W4384024297	Semi-Supervised Learning with Coevolutionary Generative Adversarial Networks	2023
UMA	Jaime Pereña Ortiz	1	confirmed	Universidad de Málaga	Computer science; Econometrics; Ecosystem; Ecosystem services; Environmental resource management; Environmental science; Geography; Socioeconomic status; Trait; Tree (set theory)	W4413406176	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	2025
UMA	Ángel Enrique Salvo Tierra	1	confirmed	Universidad de Málaga	Computer science; Econometrics; Ecosystem; Ecosystem services; Environmental resource management; Environmental science; Geography; Socioeconomic status; Trait; Tree (set theory)	W4413406176	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	2025
UMA	Pablo Cozano‐Pérez	1	confirmed	Universidad de Málaga	Computer science; Econometrics; Ecosystem; Ecosystem services; Environmental resource management; Environmental science; Geography; Socioeconomic status; Trait; Tree (set theory)	W4413406176	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	2025
UMA	Ángel Ruiz‐Valero	1	confirmed	Universidad de Málaga	Computer science; Econometrics; Ecosystem; Ecosystem services; Environmental resource management; Environmental science; Geography; Socioeconomic status; Trait; Tree (set theory)	W4413406176	Propagating uncertainty in urban tree trait measurements to estimate socioeconomic inequities in ecosystem service accessibility: A machine learning and simulation framework	2025
UMA	Antonio J. Nebro	1	confirmed	Universidad de Málaga	Benchmark (surveying); Computer science; Data mining; Domain (mathematical analysis); Machine learning; Python (programming language); Relevance (law); Selection (genetic algorithm); Source code; Toolbox	W4417296029	Multi-objective consensus optimization for gene regulatory networks inference: A preference-based approach	2025
UMA	MARIA LUZ BORT CABALLERO	1	confirmed	Universidad de Málaga	Reading (process); Context (archaeology); Expression (computer science); Pedagogy; Narrative	W7133136978	Reading and writing in university teacher training: strategies for comprehension, written expression and the responsible use of technology	2026
USPN	Aomar Osmani	3	confirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Laboratoire d'Informatique de Paris-Nord; Sorbonne Université	Activity recognition; Artificial intelligence; Class (philosophy); Cluster analysis; Cohesion (chemistry); Computer science; Context (archaeology); Dimension (graph theory); Duration (music); Event (particle physics); Hierarchical clustering; Hyperparameter; Machine learning; Perspective (graphical); Process (computing); Software deployment; Space (punctuation); Speech recognition; Wireless sensor network	W4283790509; W3211238343; W4225264497	Clustering Approach to Solve Hierarchical Classification Problem Complexity; Human Activity Recognition: A Dynamic Inductive Bias Selection Perspective; Multimodal Evaluation Method for Sound Event Detection	2022; 2021; 2022
USPN	Brigitte Séroussi	2	confirmed	Université Sorbonne Paris Nord; Hôpital Tenon; Sorbonne Université; Assistance Publique – Hôpitaux de Paris; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Sorbonne Paris Cité; Université Paris Cité	Artificial intelligence; Big data; Computer science; Confidentiality; Data science; Health Administration Informatics; Health Insurance Portability and Accountability Act; Health care; Health informatics; Informatics; Internet privacy; Political science; Transparency (behavior); Yearbook	W3081510761; W2967002964	Transparency of Health Informatics Processes as the Condition of Healthcare Professionals’ and Patients’ Trust and Adoption: the Rise of Ethical Requirements; Artificial Intelligence in Health Informatics: Hype or Reality?	2020; 2019
USPN	Philippe Ravaud	2	confirmed	Université Sorbonne Paris Nord; Inserm; Assistance Publique – Hôpitaux de Paris; Hôtel-Dieu de Paris; Centre de Recherche Épidémiologie et Statistique; Université Paris Cité; Sorbonne Université; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Columbia University; Hotel Dieu Hospital; Sorbonne Paris Cité; Hôtel-Dieu de Lyon	Adverse effect; Applied psychology; Computer science; Credibility; Data science; Field (mathematics); Health care; Medical education; Medicine; Observational study; Pharmacovigilance; Psychological intervention; Psychology; Qualitative research; Risk analysis (engineering); Software deployment; Thematic analysis; Trustworthiness	W4403048071; W4414494722	Algorithmovigilance, lessons from pharmacovigilance; Factors influencing the trustworthiness of non-randomized studies of interventions: a survey of international experts	2024; 2025
USPN	Cédric Bousquet	2	confirmed	Université Sorbonne Paris Nord; Sorbonne Université; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Inserm; Centre Hospitalier Universitaire de Saint-Étienne; Santé Publique France	Artificial intelligence; Black box; Computer science; Data science; Ethical issues; Function (biology); Health informatics; Informatics; Theme (computing); Value (mathematics)	W4283716294; W4281486759	Ethical Issues in the Utilization of Black Boxes for Artificial Intelligence in Medicine; Machine Learning in Medicine: To Explain, or Not to Explain, That Is the Question	2022; 2022
USPN	Xavier Tannier	2	confirmed	Université Sorbonne Paris Nord; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Sorbonne Université	Artificial intelligence; Computer science; Context (archaeology); Data mining; Database; Machine learning; Medicine; Natural language processing; Pipeline (software); Pipeline transport; Workflow	W4393950419; W4386594795	Collaborative and privacy-enhancing workflows on a clinical data warehouse: an example developing natural language processing pipelines to detect medical conditions; Collaborative and privacy-preserving workflows on a clinical data warehouse: an example developing natural language processing pipelines to detect medical conditions	2024; 2023
USPN	Emmanuelle Kempf	2	confirmed	Université Sorbonne Paris Nord; Assistance Publique – Hôpitaux de Paris; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Hôpital Albert-Chenevier; Sorbonne Université	Artificial intelligence; Computer science; Context (archaeology); Data mining; Database; Machine learning; Medicine; Natural language processing; Pipeline (software); Pipeline transport; Workflow	W4393950419; W4386594795	Collaborative and privacy-enhancing workflows on a clinical data warehouse: an example developing natural language processing pipelines to detect medical conditions; Collaborative and privacy-preserving workflows on a clinical data warehouse: an example developing natural language processing pipelines to detect medical conditions	2024; 2023
USPN	Gabriel Dauphin	2	confirmed	Université Sorbonne Paris Nord; Université Paris Cité; Sorbonne Paris Cité	Artificial intelligence; Cloud computing; Computer science; Discriminative model; Ensemble learning; Feature (linguistics); Feature selection; Generalization; Hyperspectral imaging; Pattern recognition (psychology); Point cloud; Random forest; Remote sensing	W4391471942; W4417431751	Dynamic Spatial–Spectral Feature Optimization-Based Point Cloud Classification; A Deep Random Forest Model with Symmetry Analysis for Hyperspectral Image Data Classification Based on Feature Importance	2024; 2025
USPN	Massinissa Hamidi	2	confirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Laboratoire d'Informatique de Paris-Nord; Sorbonne Université	Activity recognition; Artificial intelligence; Class (philosophy); Cluster analysis; Cohesion (chemistry); Computer science; Context (archaeology); Hierarchical clustering; Hyperparameter; Machine learning; Perspective (graphical); Process (computing); Software deployment; Space (punctuation); Wireless sensor network	W4283790509; W3211238343	Clustering Approach to Solve Hierarchical Classification Problem Complexity; Human Activity Recognition: A Dynamic Inductive Bias Selection Perspective	2022; 2021
USPN	Davide Buscaldi	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université	Engineering ethics; Political science; Psychology	W4409459278	Implementing ethical principles in AI: an initial discussion	2025
USPN	Alan Balendran	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Université Paris Cité; Sorbonne Université; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Sorbonne Paris Cité; Centre de Recherche Épidémiologie et Statistique	Adverse effect; Computer science; Data science; Health care; Medicine; Pharmacovigilance; Risk analysis (engineering); Software deployment	W4403048071	Algorithmovigilance, lessons from pharmacovigilance	2024
USPN	Mehdi Benchoufi	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Université Paris Cité; Sorbonne Université; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Centre de Recherche Épidémiologie et Statistique	Adverse effect; Computer science; Data science; Health care; Medicine; Pharmacovigilance; Risk analysis (engineering); Software deployment	W4403048071	Algorithmovigilance, lessons from pharmacovigilance	2024
USPN	Eugénia Lamas	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé	Artificial intelligence; Black box; Computer science; Data science; Ethical issues; Function (biology)	W4283716294	Ethical Issues in the Utilization of Black Boxes for Artificial Intelligence in Medicine	2022
USPN	Lina F. Soualmia	1	unconfirmed	Université Sorbonne Paris Nord; Normandie Université; Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes; Sorbonne Université; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Inserm	Computer science; Context (archaeology); Equity (law); Health Administration Informatics; Health care; Health equity; Health informatics; Public relations; Telemedicine; Yearbook	W4311282072	Inclusive Digital Health	2022
USPN	Kristina Matrosova	1	unconfirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Sorbonne Université; Laboratoire d'Informatique de Paris-Nord; UMR Géographie-cités	Active listening; Affect (linguistics); Artificial intelligence; Computer science; Information retrieval; Machine learning; Recommender system; Robustness (evolution)	W4403219726	Do Recommender Systems Promote Local Music? A Reproducibility Study Using Music Streaming Data	2024
USPN	Olivier Bodini	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université; Laboratoire d'Informatique de Paris-Nord	Active listening; Affect (linguistics); Artificial intelligence; Computer science; Information retrieval; Machine learning; Recommender system; Robustness (evolution)	W4403219726	Do Recommender Systems Promote Local Music? A Reproducibility Study Using Music Streaming Data	2024
USPN	François Moreau	1	unconfirmed	Université Sorbonne Paris Nord; CEPN - Centre d'Economie de l'Université Paris Nord; Centre d'Économie de la Sorbonne; Laboratoire d'Excellence Canaux Ioniques d'Intérêt Thérapeutique	Business; Computer science	W4396788685	A geographical bias in a music streaming market	2024
USPN	Rune Johannessen	1	unconfirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Centre de Recherche en Économie et Management; Université Paris 1 Panthéon-Sorbonne; Université de Rennes	Business; Computer science	W4396788685	A geographical bias in a music streaming market	2024
USPN	Léopold Fezeu	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Université Paris Cité; Sorbonne Paris Cité	Chemistry; Computational biology; Function (biology); Medicine; Renal function; Trimethylamine; Trimethylamine N-oxide	W4386887825	Evidence of a causal and modifiable relationship between kidney function and circulating trimethylamine N-oxide	2023
USPN	Muhammad Ashraf	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université; Ghulam Ishaq Khan Institute of Engineering Sciences and Technology	Artificial intelligence; Classifier (UML); Computer science; Crash; Ensemble learning; Feature selection; Machine learning; Majority rule; Random forest; Support vector machine	W4376126986	A novel one-vs-rest consensus learning method for crash severity prediction	2023
USPN	Christel Daniel	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Paris Cité; Assistance Publique – Hôpitaux de Paris; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Université Paris Cité; Sorbonne Université	Best practice; Computer science; Data mining; Data science; Field (mathematics); Health informatics; Informatics; Information retrieval; Pharmacovigilance; Scope (computer science)	W3080524808	Clinical Research Informatics	2020
USPN	Sally Yaacoub	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Sorbonne Paris Cité; Centre de Recherche Épidémiologie et Statistique	Applied psychology; Credibility; Field (mathematics); Medical education; Observational study; Psychological intervention; Psychology; Qualitative research; Thematic analysis; Trustworthiness	W4414494722	Factors influencing the trustworthiness of non-randomized studies of interventions: a survey of international experts	2025
USPN	Raphaël Porcher	1	unconfirmed	Université Sorbonne Paris Nord; Délégation Paris 5; Inserm; Sorbonne Paris Cité; Assistance Publique – Hôpitaux de Paris; Hôtel-Dieu de Paris; Centre de Recherche Épidémiologie et Statistique	Applied psychology; Credibility; Field (mathematics); Medical education; Observational study; Psychological intervention; Psychology; Qualitative research; Thematic analysis; Trustworthiness	W4414494722	Factors influencing the trustworthiness of non-randomized studies of interventions: a survey of international experts	2025
USPN	Isabelle Boutron	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Hotel Dieu Hospital; Sorbonne Paris Cité; Assistance Publique – Hôpitaux de Paris; Hôtel-Dieu de Paris; Hôtel-Dieu de Lyon; Centre de Recherche Épidémiologie et Statistique	Applied psychology; Credibility; Field (mathematics); Medical education; Observational study; Psychological intervention; Psychology; Qualitative research; Thematic analysis; Trustworthiness	W4414494722	Factors influencing the trustworthiness of non-randomized studies of interventions: a survey of international experts	2025
USPN	Jeanne Goupil de Bouillé	1	unconfirmed	Université Sorbonne Paris Nord; Assistance Publique – Hôpitaux de Paris	Computer science; Scope (computer science)	W4412980675	Artificial intelligence and infectious diseases: Scope and perspectives	2025
USPN	Simran Agarwal	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université	Business; Computer science; Intermediary	W4407218627	PLATFORMIZATION INTERMEDIARIES: OPTIMIZING NEWS FOR PLATFORMS IN INDIA	2025
USPN	Ferdinand Dhombres	1	unconfirmed	Université Sorbonne Paris Nord; Assistance Publique – Hôpitaux de Paris; Université Paris Cité; Inserm; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Sorbonne Paris Cité; Sorbonne Université; Hôpital Armand-Trousseau	Artificial intelligence; Computer science; Knowledge management; Knowledge representation and reasoning; Maturity (psychological); Ontology; Representation (politics); Section (typography); Yearbook	W2889142411	As Ontologies Reach Maturity, Artificial Intelligence Starts Being Fully Efficient: Findings from the Section on Knowledge Representation and Management for the Yearbook 2018	2018
USPN	Jean Charlet	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Paris Cité; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé; Sorbonne Université; Université Paris Cité; Assistance Publique – Hôpitaux de Paris; Inserm	Artificial intelligence; Computer science; Knowledge management; Knowledge representation and reasoning; Maturity (psychological); Ontology; Representation (politics); Section (typography); Yearbook	W2889142411	As Ontologies Reach Maturity, Artificial Intelligence Starts Being Fully Efficient: Findings from the Section on Knowledge Representation and Management for the Yearbook 2018	2018
USPN	Anissa Mokraoui	1	confirmed	Université Sorbonne Paris Nord	Asynchronous communication; Computer network; Computer science; Distributed computing; Multimedia; Selection (genetic algorithm)	W4413982344	Efficient Client Selection for Asynchronous Federated Learning for Adaptive Bitrate Streaming	2025
USPN	Jalel Ben‐Othman	1	confirmed	Université Sorbonne Paris Nord	Computer science; Customer satisfaction; Data science; Gratitude; Key (lock); Latent Dirichlet allocation; Process (computing); Service (business); Service quality; Topic model	W4416930780	Uncovering Key Service Improvement Areas in Digital Finance: A Topic Modeling Approach Using LDA on User Reviews	2025
USPN	Serge Herçberg	1	unconfirmed	Université Sorbonne Paris Nord; Conservatoire National des Arts et Métiers; Inserm; Equipe de Recherche en Epidémiologie Nutritionnelle	Anthropometry; Female infertility; Fertility; Gynecology; Infertility; Male infertility; Medicine; Population; Pregnancy; Unexplained infertility	W4200187044	Proof of concept and development of a couple-based machine learning model to stratify infertile patients with idiopathic infertility	2021
USPN	Gaëlle Chartier	1	unconfirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Centre Interdisciplinaire de Recherche en Biologie; Collège de France	Artificial intelligence; Classifier (UML); Cognitive psychology; Computer science; Context (archaeology); Electroencephalography; Mental state; Psychology; Riemannian geometry	W3118842101	Hyperscanning EEG and Classification Based on Riemannian Geometry for Festive and Violent Mental State Discrimination	2020
